"SURVEY_NAME","MGT_AREA_CD","TOW_NO","TOW_TYPE_ID","START_LAT","START_LON","END_LAT","END_LON","DEPTH_F","SPECIES_ID","BIN_ID","LIVE_RAW","DEAD_RAW"
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,135,27,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,140,21,2
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,145,8,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,150,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,155,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,160,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,165,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,170,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,175,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,180,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,185,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,190,0,0
"GB2023.2","GBa",46,1,4157.97,-6645.72,4157.65,-6646.28,35,1,195,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,0,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,5,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,10,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,15,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,20,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,25,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,30,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,35,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,40,1,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,45,5,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,50,4,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,55,2,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,60,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,65,14,1
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,70,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,75,1,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,80,3,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,85,6,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,90,3,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,95,5,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,100,3,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,105,14,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,110,15,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,115,28,1
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,120,45,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,125,44,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,130,38,1
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,135,4,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,140,6,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,145,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,150,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,155,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,160,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,165,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,170,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,175,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,180,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,185,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,190,0,0
"GB2023.2","GBa",47,1,4157.68,-6650.21,4157.16,-6650.02,34,1,195,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,0,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,5,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,10,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,15,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,20,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,25,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,30,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,35,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,40,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,45,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,50,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,55,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,60,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,65,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,70,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,75,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,80,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,85,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,90,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,95,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,100,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,105,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,110,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,115,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,120,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,125,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,130,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,135,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,140,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,145,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,150,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,155,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,160,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,165,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,170,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,175,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,180,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,185,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,190,0,0
"GB2023.2","GBa",48,1,4155.63,-6650.05,4155.15,-6649.73,32,1,195,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,0,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,5,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,10,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,15,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,20,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,25,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,30,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,35,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,40,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,45,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,50,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,55,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,60,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,65,8,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,70,8,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,75,8,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,80,18,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,85,15,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,90,30,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,95,35,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,100,52,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,105,62,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,110,94,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,115,113,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,120,103,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,125,88,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,130,96,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,135,17,3
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,140,12,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,145,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,150,1,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,155,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,160,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,165,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,170,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,175,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,180,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,185,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,190,0,0
"GB2023.2","GBa",49,1,4155.98,-6647.69,4155.77,-6648.32,33,1,195,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,0,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,5,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,10,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,15,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,20,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,25,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,30,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,35,1,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,40,1,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,45,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,50,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,55,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,60,1,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,65,7,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,70,7,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,75,15,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,80,10,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,85,20,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,90,24,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,95,39,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,100,62,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,105,77,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,110,70,2
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,115,94,2
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,120,93,2
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,125,49,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,130,26,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,135,1,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,140,0,1
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,145,1,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,150,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,155,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,160,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,165,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,170,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,175,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,180,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,185,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,190,0,0
"GB2023.2","GBa",50,1,4154.86,-6647.84,4154.5,-6648.34,34,1,195,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,0,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,5,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,10,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,15,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,20,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,25,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,30,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,35,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,40,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,45,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,50,1,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,55,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,60,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,65,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,70,1,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,75,1,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,80,5,1
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,85,6,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,90,5,3
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,95,13,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,100,14,3
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,105,18,2
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,110,27,1
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,115,37,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,120,43,1
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,125,38,4
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,130,29,3
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,135,18,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,140,3,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,145,1,1
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,150,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,155,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,160,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,165,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,170,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,175,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,180,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,185,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,190,0,0
"GB2023.2","GBa",51,1,4155.04,-6645.84,4155.03,-6646.52,36,1,195,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,0,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,5,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,10,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,15,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,20,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,25,1,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,30,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,35,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,40,1,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,45,2,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,50,1,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,55,1,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,60,1,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,65,3,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,70,8,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,75,13,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,80,5,2
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,85,9,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,90,31,7
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,95,51,3
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,100,80,3
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,105,125,4
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,110,118,3
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,115,113,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,120,89,2
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,125,64,7
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,130,30,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,135,16,3
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,140,7,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,145,3,1
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,150,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,155,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,160,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,165,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,170,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,175,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,180,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,185,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,190,0,0
"GB2023.2","GBa",52,1,4154.34,-6647.3,4154.39,-6647.99,33,1,195,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,0,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,5,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,10,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,15,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,20,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,25,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,30,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,35,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,40,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,45,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,50,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,55,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,60,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,65,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,70,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,75,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,80,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,85,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,90,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,95,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,100,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,105,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,110,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,115,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,120,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,125,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,130,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,135,1,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,140,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,145,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,150,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,155,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,160,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,165,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,170,0,0
"GB2023.2","GBa",53,1,4151.76,-6646.69,4152.22,-6646.99,32,1,175,0,0
